"slug","symbol","date","open","close","market_cap","rank","ret","cum_ret","log_ret","cum_log_ret","Code","market_cap_category"
"metadium","META",2022-08-28,0.04,0.04,60223960.84,523,0,5.79,0,1.92,"CW2020","Under 100M"
"enzyme","MLN",2021-03-30,108.82,100.05,179368257,579,-0.08,1.83,-0.08,1.21,"CW2020","Under 500M"
"agoras-tokens","AGRS",2023-02-16,0.42,0.45,8057041.14,522,0.07,4.3,0.07,1.92,"PB2024","Under 50M"
"celsius","CEL",2019-09-11,0.06,0.06,0,702,0,-0.26,0,-0.3,"PB2020","Under 50M"
"power-ledger","POWR",2024-01-08,0.49,0.45,229650640.6,339,-0.08,0.58,-0.09,0.62,"PB2024","Under 500M"
"tokocrypto","TKO",2023-06-04,0.3,0.29,47348001.59,503,-0.03,-0.91,-0.03,-2.32,"PB2024","Under 50M"
"xrp","XRP",2017-06-15,0.28,0.26,9927365495,7,-0.07,115.94,-0.07,4.74,"BR2016","Under 10B"
"burger-cities","BURGER",2021-08-10,5.37,5.4,74639390.11,793,0.01,5.4,0.01,1.89,"BR2020","Under 100M"
"flex","FLEX",2022-08-30,0.56,0.14,0,309,-0.75,27.72,-1.39,3.3,"CW2020","Under 50M"
"singularitynet","AGIX",2023-08-14,0.21,0.22,269533948.4,74,0.05,0.04,0.05,0.17,"PB2024","Under 500M"
"gas","GAS",2017-10-08,28.03,23.5,200895363,175,-0.16,12.91,-0.18,2.61,"CW2016","Under 500M"
"thorchain","RUNE",2020-12-17,1.03,1,157851741.4,54,-0.03,48.74,-0.03,3.91,"BR2020","Under 500M"
"bnb","BNB",2017-10-13,1.34,1.44,143548000,4,0.07,8.25,0.07,2.26,"CW2016","Under 500M"
"theta-network","THETA",2019-10-10,0.09,0.09,77579113.41,46,0,0.09,0,0.06,"PB2020","Under 100M"
"bella-protocol","BEL",2021-04-02,4.88,4.67,132987343.6,564,-0.04,-0.25,-0.04,-0.33,"CW2020","Under 500M"
"decred","DCR",2017-11-08,29.26,31.58,193322305.3,185,0.08,50.45,0.08,3.93,"BR2016","Under 500M"
"tokenlon-network-token","LON",2022-01-16,1.28,1.31,58334554.87,440,0.02,-0.3,0.02,-0.4,"CW2020","Under 100M"
"hathor","HTR",2022-02-03,0.62,0.66,148876691.7,858,0.06,1.25,0.06,0.79,"CW2020","Under 500M"
"dforce","DF",2022-12-28,0.04,0.04,16626582.38,851,0,-0.85,0,-1.83,"PB2024","Under 50M"
"horizen","ZEN",2020-12-23,10.33,8.64,91345712.54,373,-0.16,-0.44,-0.18,-0.51,"BR2020","Under 100M"
"polygon","MATIC",2023-06-07,0.82,0.77,7108713117,18,-0.06,3757.2,-0.06,8.18,"PB2024","Under 10B"
"horizen","ZEN",2018-04-29,42.12,41.11,153699083,373,-0.02,1.31,-0.02,0.89,"CW2016","Under 500M"
"forta","FORT",2022-10-22,0.16,0.16,25766330.15,401,0,-0.84,0,-1.76,"CW2020","Under 50M"
"harvest-finance","FARM",2021-01-27,137.53,129.4,59049844.23,567,-0.06,-0.95,-0.06,-2.93,"BR2020","Under 100M"
"celsius","CEL",2019-12-05,0.08,0.08,0,702,0,-0.02,0,-0.01,"PB2020","Under 50M"
"phala-network","PHA",2023-04-11,0.15,0.15,83403645.85,365,0,-0.38,0,-0.56,"PB2024","Under 100M"
"district0x","DNT",2018-02-18,0.11,0.1,58862880,542,-0.09,6.5,-0.1,2.06,"CW2016","Under 100M"
"shentu","CTK",2021-03-25,2.11,1.99,71372844.51,453,-0.06,0.25,-0.06,0.22,"CW2020","Under 100M"
"zel","FLUX",2023-10-29,0.36,0.37,119600715.1,196,0.03,324.34,0.03,5.89,"PB2024","Under 500M"
"strike","STRK",2022-04-29,38.11,37.31,118266303.3,591,-0.02,-0.75,-0.02,-0.65,"CW2020","Under 500M"
"bora","BORA",2019-05-13,0.06,0.06,0,324,0,0.03,0,0,"PB2020","Under 50M"
"civic","CVC",2022-10-24,0.12,0.12,117690887.4,313,0,18.51,0,3.14,"CW2020","Under 500M"
"burger-cities","BURGER",2021-10-21,4.27,4.09,69956534.35,793,-0.04,3.57,-0.04,1.59,"BR2020","Under 100M"
"usd-coin","USDC",2019-03-19,1.02,1.02,243793849.5,6,0,-0.02,0,-0.02,"PB2020","Under 500M"
"convex-finance","CVX",2022-08-13,7.47,7.2,479563605.2,249,-0.04,-0.46,-0.04,-0.65,"CW2020","Under 500M"
"toncoin","TON",2023-05-13,1.86,1.88,2301670172,9,0.01,3.22,0.01,-0.61,"PB2024","Under 10B"
"hedera","HBAR",2021-09-30,0.31,0.34,3479516634,25,0.1,0.44,0.09,0.43,"BR2020","Under 10B"
"ava","AVA",2022-09-17,0.74,0.8,41196808.07,725,0.08,7.51,0.08,2.1,"CW2020","Under 50M"
"wbnb","WBNB",2022-01-04,511.45,505.97,2789502003,213,-0.01,15.71,-0.01,2.79,"CW2020","Under 10B"
"digibyte","DGB",2017-12-24,0.07,0.08,806236811.3,286,0.14,12.37,0.13,2.6,"BR2016","Under 1B"
"voxies","VOXEL",2023-03-14,0.25,0.25,26448270.03,642,0,-0.9,0,-2.24,"PB2024","Under 50M"
"gatetoken","GT",2022-10-13,4.39,4.37,473141653.2,103,0,2.03,0,1.37,"CW2020","Under 500M"
"rocket-pool","RPL",2020-12-02,3.28,2.89,29742457.51,158,-0.12,12.31,-0.13,2.71,"BR2020","Under 50M"
"gnosis-gno","GNO",2020-11-25,69.95,66.96,73966933.34,97,-0.04,-0.43,-0.04,-0.35,"BR2020","Under 100M"
"propchain","PROPC",2024-04-23,3.07,3.14,53762703.06,603,0.02,1.02,0.02,0.72,NA,"Under 100M"
"marinade","MSOL",2022-06-15,31.49,33.69,16779285.7,214,0.07,-0.77,0.07,-1.45,"CW2020","Under 50M"
"meter-governance","MTRG",2023-11-03,1.73,1.74,37562906.66,613,0.01,0.6,0.01,0.5,"PB2024","Under 50M"
"alitas","ALT",2023-07-01,0.19,0.19,22499551.21,623,0,-0.53,0,-2.38,"PB2024","Under 50M"
"oraichain-token","ORAI",2022-09-25,1.6,1.61,3301629.87,362,0.01,-0.83,0.01,-1.76,"CW2020","Under 50M"
"synapse-2","SYN",2022-02-27,2.66,2.6,0,296,-0.02,0.42,-0.02,0.35,"CW2020","Under 50M"
"beefy-finance","BIFI",2024-01-02,396.54,397.24,31779208.73,742,0,1.7,0,1.12,"PB2024","Under 50M"
"steem","STEEM",2019-11-28,0.13,0.15,52795285.83,359,0.15,-0.85,0.14,-1.94,"PB2020","Under 100M"
"sushiswap","SUSHI",2023-04-18,1.17,1.21,268428876.4,251,0.03,-0.68,0.03,-1.23,"PB2024","Under 500M"
"crown-by-third-time-games","CROWN",2024-03-04,1.59,1.49,143368843.6,443,-0.06,27.52,-0.06,3.41,"PB2024","Under 500M"
"constellation","DAG",2022-04-25,0.18,0.18,225333686.8,402,0,109.15,0,4.64,"CW2020","Under 500M"
"orbs","ORBS",2021-09-09,0.13,0.15,338896758.5,399,0.15,4.18,0.14,1.65,"BR2020","Under 500M"
"susd","SUSD",2023-01-11,1,1.01,49067110.93,614,0.01,0.03,0.01,0.12,"PB2024","Under 50M"
"orbler","ORBR",2024-02-04,0.32,0.34,348341526.3,221,0.06,-0.79,0.06,-1.54,"PB2024","Under 500M"
"wootrade","WOO",2024-03-22,0.46,0.43,786777682.6,121,-0.07,Inf,-0.07,Inf,"PB2024","Under 1B"
"firo","FIRO",2023-11-08,1.79,1.86,24247323.13,839,0.04,0.76,0.04,0.73,"PB2024","Under 50M"
"get-protocol","GET",2018-11-18,0.31,0.31,3586549.54,769,0,-0.97,0,-3.56,"CW2016","Under 50M"
"nem","XEM",2022-04-27,0.09,0.09,830438482.4,186,0,4.4,0,1.73,"CW2020","Under 1B"
"arianee-protocol","ARIA20",2022-04-24,0.66,0.68,18750003.94,864,0.03,-0.03,0.03,0.03,"CW2020","Under 50M"
"veruscoin","VRSC",2022-03-16,0.91,0.95,63853334.58,531,0.04,8.98,0.04,2.31,"CW2020","Under 100M"
"viction","VIC",2020-07-27,1.05,0.9,64522523.18,525,-0.14,-0.03,-0.15,0.2,"BR2020","Under 100M"
"omg","OMG",2017-11-03,6.23,6.73,661413803.9,457,0.08,11.53,0.08,2.56,"CW2016","Under 1B"
"horizen","ZEN",2019-10-07,3.42,3.47,26015337.47,373,0.01,-0.79,0.01,-1.49,"PB2020","Under 50M"
"aragon","ANT",2019-05-19,0.71,0.74,22586020.58,184,0.04,-0.55,0.04,-0.75,"PB2020","Under 50M"
"ontology-gas","ONG",2020-05-17,0.09,0.09,0,257,0,-0.94,0,-2.73,"BR2020","Under 50M"
"constellation","DAG",2021-09-12,0.27,0.28,350878758,402,0.04,169.43,0.04,5.09,"BR2020","Under 500M"
"superrare","RARE",2022-05-30,0.27,0.28,28194320.95,489,0.04,-0.32,0.04,-0.42,"CW2020","Under 50M"
"uquid-coin","UQC",2019-02-13,0.08,0.07,692999.6,546,-0.12,-0.94,-0.13,-2.9,"PB2020","Under 50M"
"manchester-city-fan-token","CITY",2023-12-01,2.9,2.91,20411862.11,802,0,-0.88,0,-2.09,"PB2024","Under 50M"
"kadena","KDA",2022-08-23,1.65,1.67,331237355,248,0.01,2.85,0.01,1.4,"CW2020","Under 500M"
"raydium","RAY",2022-11-26,0.22,0.22,33813902.35,161,0,-0.97,0,-3.52,"CW2020","Under 50M"
"paris-saint-germain-fan-token","PSG",2023-09-28,2.99,3.01,14244698.8,675,0.01,-0.57,0.01,-0.84,"PB2024","Under 50M"
"bitcoin-cash","BCH",2023-12-29,262.45,254.51,4988311098,15,-0.03,-0.6,-0.03,-0.95,"PB2024","Under 10B"
"origin-protocol","OGN",2023-07-08,0.08,0.08,42684579.75,468,0,-0.78,0,-1.53,"PB2024","Under 50M"
"harmony","ONE",2021-11-20,0.25,0.29,3155225570,233,0.16,71.25,0.15,4.26,"CW2020","Under 10B"
"whiteheart","WHITE",2023-12-04,3746.02,3829.98,34040859.44,626,0.02,0.88,0.02,0.68,"PB2024","Under 50M"
"bancor","BNT",2017-10-14,2.42,2.39,71443658.19,460,-0.01,-0.89,-0.01,-2.26,"CW2016","Under 100M"
"solanium","SLIM",2022-04-25,0.31,0.3,19490791.71,837,-0.03,-0.69,-0.03,-1.05,"CW2020","Under 50M"
"nuls","NULS",2020-01-22,0.27,0.28,20298280.73,513,0.04,1.35,0.04,0.99,"PB2020","Under 50M"
"xrp","XRP",2019-07-02,0.41,0.4,17035325314,7,-0.02,141.23,-0.02,4.91,"PB2020","Under 50B"
"ergo","ERG",2017-11-05,8.05,7.08,0,429,-0.12,1.96,-0.13,1.09,"BR2016","Under 50M"
"smartofgiving","AOG",2023-07-13,0.62,0.62,46083664.52,617,0,Inf,0,Inf,"PB2024","Under 50M"
"multi-collateral-dai","DAI",2020-12-28,1,1,1130644660,22,0,0,0,0.02,"BR2020","Under 10B"
"hello-labs","HELLO",2024-01-23,0.13,0.12,77417668.75,796,-0.08,4.17,-0.08,1.67,"PB2024","Under 100M"
"keep3rv1","KP3R",2021-12-28,812.84,751.03,150207079.1,738,-0.08,20.25,-0.08,3.1,"CW2020","Under 500M"
"velas","VLX",2021-03-14,0.05,0.08,161553228.8,679,0.6,25.79,0.47,3.3,"CW2020","Under 500M"
"vanar","VANRY",2021-10-24,0.21,0.2,108328237.6,272,-0.05,2.47,-0.05,1.25,"BR2020","Under 500M"
"lumerin","LMR",2022-06-17,0.04,0.04,0,651,0,-0.87,0,-2.05,"CW2020","Under 50M"
"origin-protocol","OGN",2023-03-18,0.12,0.12,59822919.32,468,0,-0.65,0,-1.04,"PB2024","Under 100M"
"cryptex-finance","CTX",2023-04-24,1.75,1.74,7157322.87,753,-0.01,-0.53,-0.01,-0.83,"PB2024","Under 50M"
"ethereum-classic","ETC",2018-09-08,11.7,11.02,1150363624,26,-0.06,8.27,-0.06,2.23,"CW2016","Under 10B"
"utrust","UTK",2023-07-06,0.07,0.07,35495546.11,646,0,8.99,0,2.42,"PB2024","Under 50M"
"propbase","PROPS",2024-03-10,0.05,0.06,18492705.85,592,0.2,75.01,0.18,4.34,"PB2024","Under 50M"
"loom-network","LOOM",2024-04-14,0.07,0.08,97501308.97,436,0.14,108.82,0.13,4.67,"PB2024","Under 100M"
"games-for-a-living","GFAL",2023-11-15,0.04,0.04,50413273.45,580,0,3.48,0,1.5,"PB2024","Under 100M"
"opulous","OPUL",2021-10-27,1.76,2,0,595,0.14,0.82,0.13,0.6,"BR2020","Under 50M"
"zilliqa","ZIL",2018-03-24,0.05,0.05,351832740.8,153,0,-0.64,0,-1.03,"CW2016","Under 500M"
"iskra","ISK",2023-04-05,0.29,0.29,0,778,0,-0.36,0,-0.49,"PB2024","Under 50M"
"curve-dao-token","CRV",2022-08-28,1.05,0.99,520702210.6,130,-0.06,-0.95,-0.06,-2.9,"CW2020","Under 1B"
"tokenlon-network-token","LON",2023-09-24,0.49,0.49,21874321.65,440,0,-0.79,0,-1.5,"PB2024","Under 50M"
"kryll","KRL",2018-10-29,0.08,0.08,910917.98,771,0,0.01,0,0,"CW2016","Under 50M"
"aragon","ANT",2017-10-31,1.48,1.39,45393889.26,184,-0.06,0.06,-0.06,0.05,"CW2016","Under 50M"
"world-mobile-token","WMT",2023-11-03,0.14,0.14,61359999.53,322,0,-0.72,0,-1.32,"PB2024","Under 100M"
"dero","DERO",2020-11-04,0.54,0.52,5245304.82,644,-0.04,-0.73,-0.04,-1.26,"BR2020","Under 50M"
"request","REQ",2023-05-12,0.09,0.09,89764257.39,371,0,6587.65,0,8.8,"PB2024","Under 100M"
"numbers-protocol","NUM",2023-02-21,0.04,0.04,12891407.26,569,0,-0.96,0,-3.14,"PB2024","Under 50M"
"metars-genesis","MRS",2023-08-05,1.53,1.55,97665624.28,367,0.01,-0.41,0.01,-0.35,"PB2024","Under 100M"
"monacoin","MONA",2017-07-01,0.81,0.77,39802339.43,823,-0.05,30.68,-0.05,3.5,"BR2016","Under 50M"
"ontology-gas","ONG",2024-03-10,0.43,0.42,157752411.5,257,-0.02,-0.79,-0.02,-1.44,"PB2024","Under 500M"
"pancakeswap","CAKE",2022-03-17,5.58,6.68,1852605110,105,0.2,3.33,0.18,1.59,"CW2020","Under 10B"
"kwenta","KWENTA",2024-01-29,85.14,84.45,36467959.56,668,-0.01,-0.43,-0.01,-0.59,"PB2024","Under 50M"
"numeraire","NMR",2017-10-02,16.36,14.79,18483968.52,326,-0.1,-0.67,-0.1,-1.13,"BR2016","Under 50M"
"quickswap","QUICK",2022-04-05,244.57,237.51,77688807.84,659,-0.03,-0.47,-0.03,-0.67,"CW2020","Under 100M"
"medibloc","MED",2021-04-22,0.13,0.11,306213728.1,420,-0.15,21.27,-0.17,3.15,"CW2020","Under 500M"
"monero","XMR",2020-03-18,35.47,35.92,628210361.4,48,0.01,12.36,0.01,2.73,"PB2020","Under 1B"
"usd-coin","USDC",2022-07-24,1,1,55099824864,6,0,0.02,0,0.03,"CW2020","Under 100B"
"vanar","VANRY",2022-04-07,0.12,0.13,90003241.19,272,0.08,1.02,0.08,0.69,"CW2020","Under 100M"
"oraichain-token","ORAI",2023-01-15,3.62,4.67,9541541.64,362,0.29,-0.5,0.25,-0.68,"PB2024","Under 50M"
"propy","PRO",2018-11-19,0.28,0.22,12508385.32,232,-0.21,-0.62,-0.24,-0.97,"CW2016","Under 50M"
"ankr","ANKR",2021-11-13,0.12,0.12,1014396334,131,0,5.54,0,1.88,"CW2020","Under 10B"
"kyber-network-crystal-v2","KNC",2023-03-26,0.69,0.71,116329345,409,0.03,-0.54,0.03,-0.91,"PB2024","Under 500M"
"sologenic","SOLO",2020-12-07,0.69,0.62,124148115,598,-0.1,1.36,-0.11,0.89,"BR2020","Under 500M"
"bitmart-token","BMX",2021-05-28,0.19,0.17,29003016.86,483,-0.11,142599.73,-0.11,11.87,"CW2020","Under 50M"
"eos","EOS",2023-11-30,0.68,0.68,753838281.1,91,0,-0.48,0,-0.71,"PB2024","Under 1B"
"wrapped-hedera","WHBAR",2023-10-17,0.05,0.05,1558583425,204,0,-0.17,0,-0.18,"PB2024","Under 10B"
"inverse-finance","INV",2023-06-15,31.3,31.76,2976833.76,801,0.01,-0.97,0.01,-3.59,"PB2024","Under 50M"
"smartofgiving","AOG",2021-07-26,0.08,0.08,5877503.63,617,0,Inf,0,Inf,"BR2020","Under 50M"
"uniswap","UNI",2022-11-18,5.74,5.85,4458937469,23,0.02,0.57,0.02,0.5,"CW2020","Under 10B"
"counterparty","XCP",2019-02-01,1.71,1.67,4368859.9,817,-0.02,-0.89,-0.02,-2.12,"PB2020","Under 50M"
"vectorspace-ai","VXV",2021-04-05,2.17,2.15,0,686,-0.01,73.86,-0.01,4.31,"CW2020","Under 50M"
"nuls","NULS",2018-05-16,4.81,4.45,177902000,513,-0.07,42.48,-0.08,3.74,"CW2016","Under 500M"
"curve-dao-token","CRV",2022-10-23,0.88,0.92,487845514.9,130,0.05,-0.95,0.04,-2.95,"CW2020","Under 500M"
"pangolin","PNG",2024-04-14,0.41,0.45,96678292.92,482,0.1,-0.16,0.09,-0.27,"PB2024","Under 100M"
"usdx-kava","USDX",2024-03-12,0.89,0.88,98125230.87,463,-0.01,-0.01,-0.01,-0.07,"PB2024","Under 100M"
"arweave","AR",2021-06-04,18.71,16.01,534727084.8,49,-0.14,39.13,-0.16,3.67,"CW2020","Under 1B"
"ergo","ERG",2019-06-26,6.37,6.2,2462295.51,429,-0.03,5.97,-0.03,1.88,"PB2020","Under 50M"
"archloot","ALT",2023-11-01,0.29,0.29,0,670,0,-0.82,0,-2.65,"PB2024","Under 50M"
"rlc","RLC",2022-01-04,3.24,3.42,274064380,283,0.06,7.18,0.05,2.23,"CW2020","Under 500M"
"ergo","ERG",2021-08-05,6.59,6.36,203664259,429,-0.03,3.48,-0.04,1.42,"BR2020","Under 500M"
"loopring","LRC",2022-02-14,0.91,0.92,1228108645,177,0.01,40.74,0.01,3.79,"CW2020","Under 10B"
"steem","STEEM",2017-12-22,3.64,2.94,724334784.3,359,-0.19,2.93,-0.21,1.3,"CW2016","Under 1B"
"ocean-protocol","OCEAN",2020-12-21,0.4,0.39,163844086.2,129,-0.03,1504.09,-0.03,7.43,"BR2020","Under 500M"
"zano","ZANO",2020-06-16,0.6,0.61,6246471.22,703,0.02,1.21,0.02,0.87,"BR2020","Under 50M"
"agoras-tokens","AGRS",2020-09-29,0.48,0.48,14262322.28,522,0,5.34,0,1.95,"BR2020","Under 50M"
"utrust","UTK",2018-09-02,0.03,0.03,15685200,646,0,-0.91,0,-2.35,"CW2016","Under 50M"
"adx-net","ADX",2019-08-16,0.11,0.09,6349389.42,756,-0.18,-0.9,-0.2,-2.27,"PB2020","Under 50M"
"singularitydao","SDAO",2023-03-14,0.58,0.73,41237431.58,582,0.26,0.09,0.23,0.16,"PB2024","Under 50M"
"kujira","KUJI",2023-08-31,0.68,0.64,0,250,-0.06,-1,-0.06,-5.36,"PB2024","Under 50M"
"synapse-2","SYN",2023-02-05,1.24,1.19,166873844.6,296,-0.04,-0.36,-0.04,-0.44,"PB2024","Under 500M"
"rally","RLY",2022-03-07,0.2,0.19,483245400.4,563,-0.05,1.44,-0.05,0.85,"CW2020","Under 500M"
"decred","DCR",2023-10-17,12.14,12.02,187149673.4,185,-0.01,18.01,-0.01,2.92,"PB2024","Under 500M"
"vectorspace-ai","VXV",2021-01-29,0.72,0.84,0,686,0.17,28.72,0.15,3.38,"BR2020","Under 50M"
"astrafer","ASTRAFER",2023-08-28,0.45,0.44,69001160.98,577,-0.02,-0.84,-0.02,-1.81,"PB2024","Under 100M"
"enzyme","MLN",2022-09-24,19.75,19.55,39849704.84,579,-0.01,-0.42,-0.01,-0.43,"CW2020","Under 50M"
"siacoin","SC",2018-01-23,0.04,0.04,1219187707,162,0,1.36,0,0.84,"CW2016","Under 10B"
"ampleforth","AMPL",2022-12-31,1.28,1.33,61077307.62,747,0.04,-0.65,0.04,-0.93,"PB2024","Under 100M"
"function-x","FX",2024-02-16,0.15,0.16,63702922.99,539,0.07,-0.58,0.06,-0.96,"PB2024","Under 100M"
"reserve","RSV",2022-10-01,1,1,28764213.57,629,0,-0.08,0,0,"CW2020","Under 50M"
"conflux-network","CFX",2021-11-27,0.27,0.3,345882792.6,85,0.11,1.99,0.11,1.2,"CW2020","Under 500M"
"wanchain","WAN",2023-02-05,0.22,0.21,41832214.56,593,-0.05,-0.95,-0.05,-2.78,"PB2024","Under 50M"
"cellframe","CELL",2023-12-17,0.2,0.2,5687153.26,831,0,-0.95,0,-2.96,"PB2024","Under 50M"
"playdapp","PDA",2022-08-26,0.38,0.35,146935061.7,631,-0.08,0.73,-0.08,0.46,"CW2020","Under 500M"
"immutable-x","IMX",2022-01-07,4.13,3.74,704491621,37,-0.09,-0.31,-0.1,-0.44,"CW2020","Under 1B"
"nym","NYM",2022-09-20,0.27,0.27,0,383,0,-0.95,0,-2.97,"CW2020","Under 50M"
"optimism-ethereum","OP",2023-03-02,2.77,2.72,857547597.8,45,-0.02,-0.43,-0.02,-0.53,"PB2024","Under 1B"
"get-protocol","GET",2021-05-11,5.3,5.63,64109487.31,769,0.06,-0.4,0.06,-0.6,"CW2020","Under 100M"
"wanchain","WAN",2023-07-17,0.2,0.2,39814084.52,593,0,-0.95,0,-2.86,"PB2024","Under 50M"
"lyra-finance","LYRA",2024-01-30,0.13,0.13,72851960.89,610,0,-0.71,0,-1.22,"PB2024","Under 100M"
"decubate","DCB",2024-04-22,0.1,0.1,34431684.25,732,0,19.29,0,3.06,NA,"Under 50M"
"biswap","BSW",2022-05-01,1.05,1.13,249586522.4,715,0.08,0.61,0.07,0.45,"CW2020","Under 500M"
"cortex","CTXC",2019-09-28,0.07,0.08,11345131.88,532,0.14,-0.92,0.13,-2.42,"PB2020","Under 50M"
"pax-gold","PAXG",2019-11-03,1518.61,1487.99,0,160,-0.02,0,-0.02,-0.02,"PB2020","Under 50M"
"alchemix","ALCX",2023-05-21,17.77,16.93,30927773.9,583,-0.05,-0.95,-0.05,-2.99,"PB2024","Under 50M"
"litentry","LIT",2022-03-21,1.25,1.29,45143027.94,656,0.03,-0.75,0.03,-1.35,"CW2020","Under 50M"
"vicicoin","VCNT",2024-03-02,15.31,15.3,38878578.32,607,0,0.5,0,0.38,"PB2024","Under 50M"
"morpheus-network","MNW",2021-01-30,1.67,1.86,87784369.37,645,0.11,2.52,0.11,1.25,"BR2020","Under 100M"
"decimal","DEL",2022-11-17,0.04,0.04,3248198.01,661,0,-0.84,0,-1.82,"CW2020","Under 50M"
"usdx-kava","USDX",2022-07-28,0.97,0.98,111995369.6,463,0.01,0.02,0.01,0,"CW2020","Under 500M"
"near-protocol","NEAR",2023-01-25,2.35,2.55,2164611049,17,0.09,0.48,0.08,0.28,"PB2024","Under 10B"
"paxos-standard","USDP",2019-08-11,1,1,198653166.5,360,0,-0.02,0,-0.02,"PB2020","Under 500M"
"aleph-im","ALEPH",2022-05-29,0.26,0.26,53685051.45,544,0,0.88,0,0.58,"CW2020","Under 100M"
"vaiot","VAI",2022-02-20,0.07,0.06,0,529,-0.14,-0.96,-0.15,-3.18,"CW2020","Under 50M"
"elastos","ELA",2019-08-07,3.31,3.2,50676924.8,512,-0.03,-0.93,-0.03,-2.73,"PB2020","Under 100M"
"basic-attention-token","BAT",2023-09-28,0.17,0.17,258703921.8,170,0,-0.37,0,-0.38,"PB2024","Under 500M"
"bitcoin","BTC",2018-01-29,11755.5,11296.4,1.90164e+11,1,-0.04,52.51,-0.04,4.11,"CW2016","Under 200B"
"sxp","SXP",2021-07-30,2,2.06,220345438.8,276,0.03,7.28,0.03,2.11,"BR2020","Under 500M"
"morpheus-network","MNW",2023-09-03,1.05,1.06,50176132.3,645,0.01,0.93,0.01,0.66,"PB2024","Under 100M"
"chromia","CHR",2023-01-31,0.16,0.17,117740928.2,241,0.06,501.87,0.06,6.31,"PB2024","Under 500M"
"cetus-protocol","CETUS",2023-05-16,0.11,0.09,0,739,-0.18,-0.3,-0.2,-0.37,"PB2024","Under 50M"
"airswap","AST",2017-10-23,0.27,0.23,34493700,829,-0.15,-0.38,-0.16,-0.46,"BR2016","Under 50M"
"fox-token","FOX",2022-01-15,0.43,0.44,84707319.54,736,0.02,-0.3,0.02,-0.37,"CW2020","Under 100M"
"neo","NEO",2017-01-04,0.14,0.14,6836700,69,0,-0.73,0,-1.26,"BR2016","Under 50M"
"across-protocol","ACX",2023-12-26,0.14,0.14,19331151.74,767,0,0.79,0,0.56,"PB2024","Under 50M"
"blur-token","BLUR",2023-07-06,0.33,0.32,236315340.4,116,-0.03,-0.61,-0.03,-1,"PB2024","Under 500M"
"vidt-dao","VIDT",2024-01-13,0.04,0.03,26714405.46,781,-0.25,6.43,-0.29,2.03,"PB2024","Under 50M"
"webuy","WE",2023-05-21,0.42,0.45,0,764,0.07,-0.94,0.07,-2.66,"PB2024","Under 50M"
"livepeer","LPT",2022-04-18,22.25,23.36,494378793.3,142,0.05,4.09,0.05,1.52,"CW2020","Under 500M"
"storj","STORJ",2021-05-23,1.04,0.91,262591913.3,262,-0.12,-0.41,-0.13,-0.44,"CW2020","Under 500M"
"cartesi","CTSI",2020-11-02,0.03,0.03,5795991.56,336,0,-0.52,0,-0.69,"BR2020","Under 50M"
"ime-lab","LIME",2022-05-04,0.03,0.03,5021415.02,658,0,0.43,0,0.37,"CW2020","Under 50M"
"susd","SUSD",2022-12-10,1,1,49811576.5,614,0,0.01,0,0.1,"PB2024","Under 50M"
"ethereum-classic","ETC",2020-06-21,6.25,6.22,723550312.5,26,0,4.63,0,1.69,"BR2020","Under 1B"
"icon","ICX",2022-05-08,0.61,0.65,594918019.5,252,0.07,0.33,0.06,0.29,"CW2020","Under 1B"
"constellation","DAG",2021-08-19,0.28,0.29,367214463.8,402,0.04,172.33,0.04,5.08,"BR2020","Under 500M"
"origin-protocol","OGN",2021-05-19,1.13,0.72,222246850.8,468,-0.36,2.11,-0.45,1.17,"CW2020","Under 500M"
"keep3rv1","KP3R",2023-07-01,54.94,55.33,23523653.36,738,0.01,0.43,0.01,0.46,"PB2024","Under 50M"
"venus","XVS",2022-09-26,4.71,4.8,58407362.98,323,0.02,1.22,0.02,0.76,"CW2020","Under 100M"
"sun-token","SUN",2021-11-30,0.03,0.03,316011944.2,342,0,3.94,0,1.62,"CW2020","Under 500M"
"axel","AXEL",2021-08-04,0.18,0.18,51084008.76,806,0,0.97,0,0.58,"BR2020","Under 100M"
"star-atlas-polis","POLIS",2023-10-12,0.12,0.12,17719342.38,538,0,-0.99,0,-4.51,"PB2024","Under 50M"
"ardor","ARDR",2022-10-19,0.09,0.09,92570657.71,430,0,6.77,0,2.11,"CW2020","Under 100M"
"forta","FORT",2023-05-24,0.19,0.19,47382816.64,401,0,-0.82,0,-1.7,"PB2024","Under 50M"
"alpha-quark-token","AQT",2023-10-08,1.02,1.02,27148843.7,691,0,-0.05,0,0.1,"PB2024","Under 50M"
"storj","STORJ",2024-02-01,0.65,0.64,258143412.3,262,-0.02,-0.67,-0.02,-1.04,"PB2024","Under 500M"
"looksrare","LOOKS",2024-01-29,0.08,0.08,81014121.08,442,0,-0.97,0,-3.55,"PB2024","Under 100M"
"celsius","CEL",2022-05-09,1.93,1.62,386824435.4,702,-0.16,17.63,-0.18,3,"CW2020","Under 500M"
"victoria-vr","VR",2022-03-12,0.12,0.12,89124692.91,425,0,-0.73,0,-1.31,"CW2020","Under 100M"
"decentraland","MANA",2024-02-23,0.49,0.48,910126952.2,95,-0.02,138.02,-0.02,4.88,"PB2024","Under 1B"
"trueusd","TUSD",2022-09-02,1,1,1058753257,134,0,0.07,0,0.08,"CW2020","Under 10B"
"gnosis-gno","GNO",2022-04-20,352.71,345.8,650358147.8,97,-0.02,2.36,-0.02,1.31,"CW2020","Under 1B"
